id,Completed,Last page seen,Start language,Date last action,Date started,IP address,Referrer URL,What year are you?,What is your major?,"If you have a second major, what is it?",What is your gender?,[African American / Black] What racial/ethnic group do you identify with? Check all that apply.,[American Indian / Alaskan Native] What racial/ethnic group do you identify with? Check all that apply.,[Asian / Pacific Islander] What racial/ethnic group do you identify with? Check all that apply.,[Hispanic] What racial/ethnic group do you identify with? Check all that apply.,[White] What racial/ethnic group do you identify with? Check all that apply.,"[Domestic, Race/Ethnicity unknown] What racial/ethnic group do you identify with? Check all that apply.",[International] What racial/ethnic group do you identify with? Check all that apply.,What income bracket does your family fall into?,Please choose one,What is your status at UCLA?,What is your voting status?,"If you voted in the 2008 elections, which presidential candidate did you vote for?","If you did not vote in the 2008 elections, which presidential candidate did you support?","[Worked on a local, state, or national political campaign] Which of the following did you do last year? Check all that apply.",[Participated in student protests] Which of the following did you do last year? Check all that apply.,[Participated in a politically oriented student group] Which of the following did you do last year? Check all that apply.,What political party do you identify with?,Which presidential candidate are you planning to vote for in 2012?,Economy,Job Market,International affairs,Immigration,Education,Healthcare,Social issues,What is your current attitude toward the overall policies of President Obama?,What is your current attitude toward President Obama's education policies?,What is your current attitude toward President Obama's immigration policies?,Proposition 30,"On a 1-5 scale, how familiar are you with the tax measure?",How do you plan to vote on Proposition 30?,How do you think Proposition 30 will affect the UC?,Total time,Group time: General Information,Group time: Presidential Election,Group time: California tax measure
608,2012-09-25 22:14:00,3,en,2012-09-25 22:14:00,2012-09-25 22:11:00,128.97.214.104,,Second,Psychology,,Female,False,False,False,True,False,False,False,"Annual income of $80,000 or less",I have both loans and financial aid,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,Obama (Democratic Party),False,True,False,none of the above,Obama (Democratic Party),4,5,5,5,5,5,5,Strongly support,Strongly support,Neutral,,3,"I will vote yes on Proposition 30, which would result in a tax increase.",Proposition 30 will have a positive impact.,155.78,78.19,46.31,31.28
609,2012-09-25 22:19:00,3,en,2012-09-25 22:19:00,2012-09-25 22:13:00,169.232.238.75,,First,Undeclared - Life Sciences,,Female,False,False,False,False,True,False,False,"Annual income over $120,000",I have neither financial aid nor loans,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,McCain (Republican Party),False,False,False,Republican,Romney (Republican Party),5,5,4,4,2,4,2,Against,Neutral,I don't know enough about the president's policies to answer this question.,,1,"I will vote no on Proposition 30, which would not result in a tax increase.",I do not know enough about Proposition 30.,373.79,135.1,150.37,88.32
610,,0,en,2012-09-25 22:19:00,2012-09-25 22:16:00,164.67.127.116,,First,Undeclared - Life Sciences,,Female,False,False,True,False,False,False,False,"Annual income of $80,000 or less",I only have financial aid,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,Obama (Democratic Party),False,False,False,Democrat,,,,,,,,,,,,,,,,199.21,199.21,0,0
611,,0,en,2012-09-25 22:19:00,2012-09-25 22:19:00,164.67.127.116,,,,,,False,False,False,False,False,False,False,,,,,,,False,False,False,,,,,,,,,,,,,,,,,0,0,0,0
612,2012-09-25 22:36:00,3,en,2012-09-25 22:36:00,2012-09-25 22:32:00,169.232.239.119,http://us.mg205.mail.yahoo.com/dc/launch?.partner=sbc&.gx=1&.rand=5ko00r7pfuf7p,Second,English,,Female,False,False,True,False,False,False,False,"Annual income over $120,000",I have neither financial aid nor loans,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,,False,False,False,Independent,Obama (Democratic Party),5,5,4,4,5,4,4,Support,Support,Neutral,,2,"I will vote yes on Proposition 30, which would result in a tax increase.",Proposition 30 will have a positive impact.,253.9,132.15,72.46,49.29
613,2012-09-25 22:46:00,3,en,2012-09-25 22:46:00,2012-09-25 22:38:00,164.67.84.132,http://36ohk6dgmcd1n-c.c.yom.mail.yahoo.net/om/api/1.0/openmail.app.invoke/36ohk6dgmcd1n/11/1.0.35/us/en-US/view.html/0,First,Undeclared - Social Sciences,,Female,False,False,False,False,True,False,False,"Annual income between $80,000 - $120,000",I have neither financial aid nor loans,Out-of-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,Obama (Democratic Party),False,True,True,Green,Obama (Democratic Party),4,5,5,4,5,5,3,Support,Strongly support,Support,,3,"I will vote yes on Proposition 30, which would result in a tax increase.",I do not know enough about Proposition 30.,508.7,80.9,80.24,347.56
614,2012-09-25 22:41:00,3,en,2012-09-25 22:41:00,2012-09-25 22:38:00,169.232.78.98,,First,Psychobiology,,Female,False,False,True,False,False,False,False,"Annual income of $80,000 or less",I have both loans and financial aid,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,Obama (Democratic Party),False,False,False,Democrat,Obama (Democratic Party),4,4,3,2,5,4,5,Support,Support,I don't know enough about the president's policies to answer this question.,,2,I am undecided.,Proposition 30 will have a positive impact.,154.31,61.51,58.46,34.34
615,2012-09-25 22:45:00,3,en,2012-09-25 22:45:00,2012-09-25 22:40:00,108.178.157.42,,Second,Mathematics,,Female,False,False,False,False,True,False,False,"Annual income over $120,000",I only have loans,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,McCain (Republican Party),False,False,False,Republican,Romney (Republican Party),5,5,5,5,5,5,3,Strongly against,Neutral,Against,,4,"I will vote no on Proposition 30, which would not result in a tax increase.",Proposition 30 will have a negative impact.,309.59,182.89,71.57,55.13
616,,1,en,2012-09-25 22:55:00,2012-09-25 22:54:00,70.197.146.127,,,,,,False,False,False,False,False,False,False,,,,,,,False,False,False,,,,,,,,,,,,,,,,,31.29,31.29,0,0
617,,0,en,2012-09-25 22:55:00,2012-09-25 22:55:00,169.232.72.196,http://webmail.mail.yeah.net/js5/read/readhtml.jsp?ssid=9v1d6Y7WSTW3ZSVaKckvYUaI28Yox7cYGeiphnCSApk%3d&mid=3:1tbiAwI0J01p1IcB8gAAsW,,,,,False,False,False,False,False,False,False,,,,,,,False,False,False,,,,,,,,,,,,,,,,,0,0,0,0
618,,0,en,2012-09-25 23:08:00,2012-09-25 23:08:00,169.232.120.172,http://36ohk6dgmcd1n-c.c.yom.mail.yahoo.net/om/api/1.0/openmail.app.invoke/36ohk6dgmcd1n/11/1.0.35/us/en-US/view.html/0,,,,,False,False,False,False,False,False,False,,,,,,,False,False,False,,,,,,,,,,,,,,,,,0,0,0,0
619,,1,en,2012-09-25 23:32:00,2012-09-25 23:18:00,164.67.214.52,,First,Biology,,Female,False,False,False,False,True,False,False,"Annual income of $80,000 or less",I have both loans and financial aid,In-state,"I am not a registered U.S. voter, but I plan to register before the 2012 elections.",I didn't vote in the 2008 elections,Obama (Democratic Party),False,False,False,Libertarian,,,,,,,,,,,,,,,,798.2,798.2,0,0
620,2012-09-25 23:33:00,3,en,2012-09-25 23:33:00,2012-09-25 23:29:00,169.232.220.75,,First,"Microbiology, Immunology, and Molecular Genetics",,Female,False,False,True,False,True,False,False,"Annual income of $80,000 or less",I have both loans and financial aid,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,McCain (Republican Party),False,False,False,Republican,Romney (Republican Party),4,4,3,3,3,3,2,Against,Neutral,Neutral,,2,"I will vote no on Proposition 30, which would not result in a tax increase.",Proposition 30 will have a positive impact.,214.2,80.61,37.33,96.26
621,,0,en,2012-09-26 00:04:00,2012-09-26 00:04:00,75.85.50.90,,,,,,False,False,False,False,False,False,False,,,,,,,False,False,False,,,,,,,,,,,,,,,,,0,0,0,0
622,,0,en,2012-09-26 00:06:00,2012-09-26 00:06:00,198.72.208.244,,,,,,False,False,False,False,False,False,False,,,,,,,False,False,False,,,,,,,,,,,,,,,,,0,0,0,0
623,2012-09-26 00:29:00,3,en,2012-09-26 00:29:00,2012-09-26 00:24:00,164.67.65.126,,First,"Microbiology, Immunology, and Molecular Genetics",,Male,False,False,False,True,False,False,False,"Annual income between $80,000 - $120,000",I have both loans and financial aid,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,Obama (Democratic Party),False,False,False,Democrat,Obama (Democratic Party),5,5,3,2,5,5,2,Support,Strongly support,Neutral,,1,"I will vote no on Proposition 30, which would not result in a tax increase.",Proposition 30 will have a negative impact.,347.26,286.08,38.37,22.81
624,,1,en,2012-09-26 00:37:00,2012-09-26 00:35:00,169.232.70.222,,First,Undeclared - Social Sciences,,Female,True,False,False,False,False,False,False,"Annual income of $80,000 or less",I only have financial aid,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,Other,False,False,True,Democrat,,,,,,,,,,,,,,,,159.17,159.17,0,0
625,,1,en,2012-09-26 01:04:00,2012-09-26 01:03:00,164.67.214.148,,First,Undeclared - Humanities,,Female,False,False,True,False,False,False,False,"Annual income between $80,000 - $120,000",I have neither financial aid nor loans,International,I am ineligible to vote in the U.S.,I didn't vote in the 2008 elections,Obama (Democratic Party),False,True,False,Independent,,,,,,,,,,,,,,,,75.26,75.26,0,0
626,2012-09-26 01:19:00,3,en,2012-09-26 01:19:00,2012-09-26 01:13:00,169.232.76.36,,First,Neuroscience,,Female,False,False,False,True,False,False,False,"Annual income of $80,000 or less",I have neither financial aid nor loans,In-state,I am ineligible to vote in the U.S.,I didn't vote in the 2008 elections,Obama (Democratic Party),False,False,False,Independent,I am not planning to vote in the 2012 elections.,3,4,3,5,5,5,4,Support,Support,Support,,4,I am not going to vote.,Proposition 30 will have a positive impact.,345.94,207.37,78.7,59.87
627,2012-09-26 01:17:00,3,en,2012-09-26 01:17:00,2012-09-26 01:13:00,128.97.146.191,,First,Psychobiology,,Male,False,False,True,False,False,False,False,"Annual income over $120,000",I only have loans,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,Obama (Democratic Party),False,False,False,none of the above,Other,4,4,4,3,4,4,3,I don't know enough about the president's policies to answer this question.,I don't know enough about the president's policies to answer this question.,I don't know enough about the president's policies to answer this question.,,1,I am undecided.,I do not know enough about Proposition 30.,202.99,112.46,61.14,29.39
628,2012-09-26 01:18:00,3,en,2012-09-26 01:18:00,2012-09-26 01:15:00,72.67.117.110,,Fourth,Biochemistry,,Female,False,False,True,False,False,False,False,"Annual income between $80,000 - $120,000",I only have financial aid,Out-of-state,I am a registered U.S. voter.,Obama (Democratic Party),,False,False,False,Democrat,Obama (Democratic Party),5,5,5,5,5,5,3,Support,I don't know enough about the president's policies to answer this question.,I don't know enough about the president's policies to answer this question.,,1,I am undecided.,I do not know enough about Proposition 30.,175.68,101.45,44.29,29.94
629,,0,en,2012-09-26 01:17:00,2012-09-26 01:17:00,169.232.173.83,,,,,,False,False,False,False,False,False,False,,,,,,,False,False,False,,,,,,,,,,,,,,,,,0,0,0,0
630,,0,en,2012-09-26 02:03:00,2012-09-26 02:03:00,169.232.237.172,,,,,,False,False,False,False,False,False,False,,,,,,,False,False,False,,,,,,,,,,,,,,,,,0,0,0,0
631,,0,en,2012-09-26 02:05:00,2012-09-26 02:05:00,198.228.216.17,,,,,,False,False,False,False,False,False,False,,,,,,,False,False,False,,,,,,,,,,,,,,,,,0,0,0,0
632,2012-09-26 02:31:00,3,en,2012-09-26 02:31:00,2012-09-26 02:28:00,76.168.167.134,,Fourth,History,Global Studies,Female,False,False,True,False,False,False,False,"Annual income between $80,000 - $120,000",I only have financial aid,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,Obama (Democratic Party),False,False,False,Independent,Obama (Democratic Party),5,5,5,5,5,5,5,Support,Support,I don't know enough about the president's policies to answer this question.,,1,I am undecided.,I do not know enough about Proposition 30.,178.5,65.63,87.96,24.91
633,2012-09-26 02:53:00,3,en,2012-09-26 02:53:00,2012-09-26 02:48:00,71.106.213.189,,Third,Physics,,Male,False,False,False,False,True,False,False,"Annual income of $80,000 or less",I only have financial aid,In-state,I am a registered U.S. voter.,Obama (Democratic Party),,False,False,False,Republican,Romney (Republican Party),4,5,4,5,5,5,4,Strongly against,Against,Strongly against,,4,"I will vote no on Proposition 30, which would not result in a tax increase.",I do not know enough about Proposition 30.,298.55,98.83,137.02,62.7
634,2012-09-26 03:31:00,3,en,2012-09-26 03:31:00,2012-09-26 03:28:00,164.67.207.50,http://36ohk6dgmcd1n-c.c.yom.mail.yahoo.net/om/api/1.0/openmail.app.invoke/36ohk6dgmcd1n/11/1.0.35/us/en-US/view.html/0,First,Political Science,History,Female,False,False,False,True,False,False,False,"Annual income of $80,000 or less",I have both loans and financial aid,Out-of-state,"I am not a registered U.S. voter, but I plan to register before the 2012 elections.",I didn't vote in the 2008 elections,Obama (Democratic Party),False,True,True,Democrat,Obama (Democratic Party),4,4,4,5,5,5,4,Strongly support,Strongly support,Strongly support,,5,"I will vote yes on Proposition 30, which would result in a tax increase.",Proposition 30 will have a strong positive impact.,185.81,91.7,62.48,31.63
635,2012-09-26 03:34:00,3,en,2012-09-26 03:34:00,2012-09-26 03:31:00,149.142.250.45,,First,Undeclared - Social Sciences,Undeclared - Life Sciences,Female,False,False,True,False,False,False,True,"Annual income of $80,000 or less",I have neither financial aid nor loans,International,I am ineligible to vote in the U.S.,I didn't vote in the 2008 elections,Obama (Democratic Party),False,False,True,Democrat,I am not planning to vote in the 2012 elections.,5,5,5,5,5,3,2,Support,I don't know enough about the president's policies to answer this question.,Neutral,,1,I am not going to vote.,I do not know enough about Proposition 30.,207.86,126.22,51.78,29.86
636,,1,en,2012-09-26 03:40:00,2012-09-26 03:36:00,169.232.67.97,,First,Political Science,Global Studies,Male,False,False,False,True,False,False,False,"Annual income of $80,000 or less",I only have financial aid,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,Obama (Democratic Party),False,False,True,Democrat,,,,,,,,,,,,,,,,226.53,226.53,0,0
637,2012-09-26 03:48:00,3,en,2012-09-26 03:48:00,2012-09-26 03:43:00,76.94.45.124,http://36ohk6dgmcd1n-c.c.yom.mail.yahoo.net/om/api/1.0/openmail.app.invoke/36ohk6dgmcd1n/11/1.0.35/us/en-US/view.html/0,Third,Linguistics,Global Studies,Male,False,False,False,True,True,False,False,"Annual income of $80,000 or less",I have both loans and financial aid,In-state,I am a registered U.S. voter.,McCain (Republican Party),,False,True,False,Libertarian,Other,5,5,5,3,5,4,5,Neutral,Support,Against,,3,"I will vote yes on Proposition 30, which would result in a tax increase.",I do not know enough about Proposition 30.,266.26,119.67,79.37,67.22
638,2012-09-26 03:54:00,3,en,2012-09-26 03:54:00,2012-09-26 03:50:00,169.232.89.168,,First,Biology,,Male,False,False,True,False,False,False,False,"Annual income between $80,000 - $120,000",I have neither financial aid nor loans,International,I am ineligible to vote in the U.S.,McCain (Republican Party),,False,False,False,none of the above,Other,3,3,5,4,4,3,5,Neutral,Support,Neutral,,1,"I will vote yes on Proposition 30, which would result in a tax increase.",Proposition 30 will have a strong positive impact.,270.42,101.14,108.36,60.92
639,,0,en,2012-09-26 04:15:00,2012-09-26 04:15:00,198.72.221.29,,,,,,False,False,False,False,False,False,False,,,,,,,False,False,False,,,,,,,,,,,,,,,,,0,0,0,0
640,2012-09-26 05:34:00,3,en,2012-09-26 05:34:00,2012-09-26 05:25:00,169.232.245.108,,First,Biochemistry,,Female,False,False,True,False,False,False,False,"Annual income over $120,000",I have neither financial aid nor loans,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,Obama (Democratic Party),False,False,False,Independent,Obama (Democratic Party),4,4,3,3,5,3,5,I don't know enough about the president's policies to answer this question.,I don't know enough about the president's policies to answer this question.,Neutral,,2,I am undecided.,Proposition 30 will have a positive impact.,572.11,453.9,71.62,46.59
641,2012-09-26 05:28:00,3,en,2012-09-26 05:28:00,2012-09-26 05:25:00,108.178.160.157,,Second,Mathematics/Economics,,Male,False,False,False,False,False,False,True,"Annual income of $80,000 or less",I have neither financial aid nor loans,International,I am ineligible to vote in the U.S.,I didn't vote in the 2008 elections,Obama (Democratic Party),False,False,False,Democrat,I am not planning to vote in the 2012 elections.,5,5,5,3,5,4,3,Strongly support,Support,Support,,4,I am not going to vote.,I do not know enough about Proposition 30.,188.42,93.97,73.65,20.8
642,2012-09-26 05:39:00,3,en,2012-09-26 05:39:00,2012-09-26 05:35:00,164.67.124.57,,First,Physics,Mathematics,Male,False,False,False,False,True,False,False,"Annual income of $80,000 or less",I only have financial aid,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,McCain (Republican Party),False,False,False,Republican,Romney (Republican Party),5,5,5,3,5,3,1,Against,I don't know enough about the president's policies to answer this question.,Neutral,,3,I am undecided.,Proposition 30 will have no impact.,220.7,119.16,53.99,47.55
643,2012-09-26 06:03:00,3,en,2012-09-26 06:03:00,2012-09-26 05:50:00,149.142.229.216,,First,Psychobiology,,Male,False,False,True,False,False,False,False,"Annual income over $120,000",I only have loans,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,Other,False,False,False,none of the above,I am not planning to vote in the 2012 elections.,5,4,1,1,3,3,3,Strongly against,I don't know enough about the president's policies to answer this question.,Strongly against,,1,I am not going to vote.,Proposition 30 will have a strong negative impact.,748.92,456.64,68.68,223.6
